n;q_time;q_c;q_s;q__c/n;q_s/n,m_time;m_c;m_s;m__c/n;m_s/n,i_time;i_c;i_s;i__c/n;i_s/n;q_dual_time;q_dual_c;q_dual_s;q_dual__c/n;q_dual_s/n
7800;0.000812;128694.343750;53836.601562;16.499275;6.902128;0.001154;91050.757812;101008.000000;11.673174;12.949743;0.954435;15202908.000000;7799.000000;1949.090820;0.999872;0.000754;57416.019531;40328.160156;7.361028;5.170277
7900;0.000818;130180.218750;55411.160156;16.478508;7.014071;0.001195;92341.281250;102408.000000;11.688769;12.963038;0.991006;15554008.000000;7899.000000;1968.861816;0.999873;0.000746;57618.339844;41212.519531;7.293461;5.216774
8000;0.000909;132848.781250;55237.839844;16.606098;6.904730;0.001256;93638.023438;103808.000000;11.704753;12.976000;1.033019;15981678.000000;7999.000000;1997.709717;0.999875;0.000813;57935.519531;41515.578125;7.241940;5.189447
8100;0.000842;133452.578125;55413.019531;16.475628;6.841114;0.001213;94934.156250;105208.000000;11.720266;12.988642;1.073116;16371196.000000;8099.000000;2021.135376;0.999877;0.000807;60051.238281;42313.941406;7.413733;5.223943
8200;0.000871;137106.812500;57489.781250;16.720345;7.010949;0.001264;96247.242188;106616.000000;11.737469;13.001951;1.113765;16743438.000000;8199.000000;2041.882690;0.999878;0.000797;59737.859375;42963.718750;7.285105;5.239478
8300;0.000888;138562.515625;57150.281250;16.694279;6.885576;0.001414;97581.476562;108116.000000;11.756804;13.026024;1.157434;17211242.000000;8299.000000;2073.643555;0.999880;0.000874;60510.121094;43017.441406;7.290376;5.182824
8400;0.000865;139444.218750;57876.281250;16.600502;6.890033;0.001249;98925.117188;109616.000000;11.776800;13.049523;1.199651;17631664.000000;8399.000000;2099.007568;0.999881;0.000806;61667.781250;43934.898438;7.341403;5.230345
8500;0.000939;142706.000000;59553.179688;16.788940;7.006257;0.001348;100261.757812;111116.000000;11.795501;13.072471;1.246424;18052042.000000;8499.000000;2123.769775;0.999882;0.000848;63026.898438;44775.019531;7.414929;5.267649
8600;0.000926;145210.015625;60561.519531;16.884886;7.042037;0.001351;101598.960938;112616.000000;11.813832;13.094884;1.292896;18478018.000000;8599.000000;2148.606689;0.999884;0.000842;63136.699219;44617.058594;7.341477;5.188030
8700;0.000906;147221.796875;60490.980469;16.922047;6.952986;0.001361;102953.101562;114116.000000;11.833690;13.116781;1.337686;18907362.000000;8699.000000;2173.260010;0.999885;0.000839;64426.339844;45826.898438;7.405326;5.267460
8800;0.000950;149650.437500;62535.339844;17.005732;7.106288;0.001323;104297.101562;115616.000000;11.851943;13.138182;1.383894;19370384.000000;8799.000000;2201.180176;0.999886;0.000870;65305.480469;47045.921875;7.421077;5.346128
8900;0.001082;151892.453125;62574.179688;17.066568;7.030807;0.001321;105635.617188;117116.000000;11.869171;13.159101;1.430109;19765356.000000;8899.000000;2220.826660;0.999888;0.000860;65902.703125;46691.058594;7.404798;5.246187
9000;0.000963;154856.234375;63721.320312;17.206249;7.080147;0.001401;106982.476562;118616.000000;11.886942;13.179556;1.478493;20230786.000000;8999.000000;2247.864990;0.999889;0.000889;67135.617188;47666.718750;7.459513;5.296302
9100;0.000969;157316.546875;64637.460938;17.287533;7.103018;0.001361;108327.757812;120116.000000;11.904149;13.199560;1.527081;20671912.000000;9099.000000;2271.638672;0.999890;0.000884;68610.640625;48244.601562;7.539631;5.301604
9200;0.000973;158661.218750;63676.718750;17.245785;6.921382;0.001409;109654.296875;121616.000000;11.918945;13.219131;1.576781;21123290.000000;9199.000000;2296.009766;0.999891;0.000889;68678.757812;48169.660156;7.465083;5.235833
9300;0.000964;161110.796875;66430.320312;17.323742;7.143045;0.001384;111006.218750;123116.000000;11.936152;13.238279;1.627712;21621832.000000;9299.000000;2324.928223;0.999892;0.000929;70667.101562;49812.218750;7.598613;5.356153
9400;0.001045;164472.984375;67305.437500;17.497126;7.160153;0.001436;112360.039062;124616.000000;11.953196;13.257021;1.680067;22048942.000000;9399.000000;2345.632080;0.999894;0.000941;70724.062500;49426.261719;7.523836;5.258113
9500;0.001006;165228.140625;65946.523438;17.392435;6.941739;0.001444;113703.937500;126116.000000;11.968836;13.275369;1.733270;22539070.000000;9499.000000;2372.533691;0.999895;0.000923;70967.281250;50098.339844;7.470240;5.273510
9600;0.001055;167215.906250;67656.140625;17.418324;7.047514;0.001474;115035.859375;127616.000000;11.982903;13.293333;1.789007;22974684.000000;9599.000000;2393.196289;0.999896;0.000955;72110.023438;50772.660156;7.511460;5.288819
9700;0.001026;169620.765625;66636.343750;17.486677;6.869726;0.001498;116399.140625;129116.000000;11.999911;13.310927;1.844741;23514206.000000;9699.000000;2424.145020;0.999897;0.000957;72591.539062;50911.320312;7.483664;5.248590
9800;0.001013;172148.546875;68551.476562;17.566177;6.995049;0.001484;117720.656250;130616.000000;12.012312;13.328163;1.902224;24001024.000000;9799.000000;2449.083984;0.999898;0.000941;74205.062500;51828.000000;7.571945;5.288571
9900;0.001214;173141.281250;69629.796875;17.489017;7.033313;0.001606;119089.179688;132116.000000;12.029210;13.345051;1.964748;24459766.000000;9899.000000;2470.683350;0.999899;0.001023;75389.757812;53648.539062;7.615127;5.419044
10000;0.001110;173835.140625;68857.796875;17.383514;6.885780;0.001546;120440.859375;133616.000000;12.044086;13.361600;2.025802;25002094.000000;9999.000000;2500.209473;0.999900;0.000997;75582.320312;53827.500000;7.558232;5.382750
